"store","product","stock","receipt","sales","stockout"
"B","Carrot",13.8,49.7,47.4,"0"
"C","Potato",0,62,63.6,"1"
"C","Yam",0,2,5,"1"
"C","Onion",3.8,5,6.7,"1"
"C","Tomato",35.3,94.4,80.2,"1"
"D","Potato",1,54.4,55.4,"1"
"D","Yam",0,4,4,"1"
"D","Onion",0,15.2,22.2,"1"
"D","Tomato",18.8,54.5,98.6,"1"
"D","Carrot",0,35.8,35.8,"1"
"A","Potato",16,82.4,80,"1"
"A","Onion",0.5,8.9,28.8,"1"
"A","Tomato",198.4,210.7,95.4,"0"
"A","Carrot",92.8,126.7,42.3,"0"
"B","Potato",30.4,95.2,87.4,"1"
"B","Yam",7,7,2,"0"
"B","Onion",28.9,53.5,46.4,"0"
"B","Tomato",79.4,126.3,110,"0"
"B","Carrot",12.2,60.3,61.9,"0"
"C","Potato",0,62.6,63.6,"1"
"C","Onion",0,11.8,15.6,"1"
"C","Tomato",60.9,104.1,79.9,"0"
"D","Yam",8,11,3,"0"
"D","Tomato",143.7,211.2,87.7,"0"
"A","Potato",4,92,104,"1"
"A","Onion",4.6,43.1,39.5,"0"
"A","Tomato",79.4,80.4,95.1,"0"
"A","Carrot",4.8,47.4,51.4,"0"
"B","Potato",33.6,109,105.8,"1"
"B","Onion",6.1,59.7,84.5,"0"
"B","Tomato",54.4,118.8,143.8,"0"
"B","Carrot",3.6,53.2,61.8,"1"
"C","Potato",36,111,77,"1"
"C","Yam",1,5,6,"0"
"C","Onion",14,35.6,21.6,"1"
"C","Tomato",85.7,101.4,77.4,"1"
"D","Potato",0.8,0,102,"1"
"D","Yam",0,0,8,"1"
"D","Onion",1,0,31.4,"1"
"D","Tomato",61.3,0,82.4,"1"
"D","Carrot",1.2,32.4,33.7,"1"
"A","Potato",10.4,95,88.6,"1"
"A","Yam",9,3,2,"0"
"A","Carrot",6.8,42,40,"0"
"B","Potato",43.2,104,94.4,"1"
"B","Yam",6,5,3,"0"
"B","Onion",17.3,44.8,34.1,"0"
"B","Tomato",14.2,75.9,116.8,"0"
"B","Carrot",1.3,56.5,58.8,"0"
"C","Potato",40.4,89.8,85.4,"0"
"C","Yam",0,3,4,"1"
"C","Onion",28.1,37.3,23.2,"1"
"C","Tomato",97.8,111.6,99.5,"1"
"C","Carrot",4.4,23.2,25.9,"0"
"D","Potato",1.8,109.6,111.6,"0"
"D","Yam",0,0,0,"1"
"D","Onion",0.5,24.5,25.5,"1"
"D","Tomato",104.4,114.6,72.2,"1"
"D","Carrot",1.2,6.7,6.7,"1"
"A","Potato",17.6,98.2,91.8,"1"
"A","Yam",7,1,3,"0"
"A","Tomato",79,100.4,85.8,"0"
"B","Potato",75,128,99.2,"0"
"B","Yam",5,7,8,"0"
"B","Onion",23,48.3,42.6,"0"
"B","Tomato",12.7,112.7,114.9,"1"
"B","Carrot",5.8,60.9,56.4,"0"
"C","Potato",44.2,91.6,89.8,"0"
"C","Yam",0,3,3,"1"
"C","Onion",4.5,7.7,31.3,"1"
"C","Tomato",16.7,11.2,94.4,"1"
"C","Carrot",1.6,29,31.8,"1"
"D","Yam",0,3,3,"1"
"D","Onion",0.8,28.7,28.4,"1"
"D","Carrot",1.2,27.3,27.3,"1"
"A","Potato",28,93.6,83.2,"1"
"A","Yam",3,-1,3,"0"
"A","Onion",30.3,41,21.3,"0"
"A","Tomato",2.4,1.3,79.3,"1"
"A","Carrot",14.8,43.6,45.3,"0"
"B","Potato",68,105,113,"1"
"B","Yam",3,5,7,"0"
"B","Onion",39.4,54.2,39.8,"0"
"B","Tomato",9.4,99.5,106.3,"1"
"B","Carrot",6.3,53.7,53.2,"1"
"C","Yam",0,5,5,"1"
"C","Onion",2.8,21.1,23.8,"1"
"C","Carrot",1.2,22.8,23.2,"1"
"D","Tomato",132.9,139.1,74.3,"0"
"A","Potato",26.4,84,85.6,"1"
"A","Yam",0,2,5,"1"
"A","Tomato",2.9,93.5,93,"1"
"A","Carrot",5.8,30.7,39.7,"0"
"B","Potato",80,117,109.8,"1"
"B","Yam",5,7,6,"0"
"B","Tomato",23.4,144.1,130.1,"1"
"C","Potato",16.8,61.8,106.2,"1"
"C","Yam",3,6,3,"0"
"C","Onion",7.5,26.8,22.1,"1"
"C","Tomato",33,113.5,90.4,"0"
"D","Potato",0,-1.6,106.8,"1"
"D","Yam",5,0,2,"0"
"D","Onion",9,0,35.7,"1"
"D","Carrot",8.9,-1.2,58.2,"0"
"A","Tomato",30.7,95.3,67.5,"0"
"A","Carrot",1.8,40,44,"1"
"B","Potato",62.4,120,137.6,"1"
"B","Yam",9,11,7,"0"
"B","Onion",50.8,52.7,50.1,"0"
"B","Tomato",20,103.2,107.3,"1"
"B","Carrot",25.2,68.8,62.8,"1"
"C","Potato",22.4,104.8,99.2,"1"
"C","Yam",6,7,4,"0"
"C","Carrot",25.1,82.1,60.8,"0"
"D","Yam",9,8,4,"0"
"D","Onion",20,39,28,"1"
"D","Tomato",81.6,91.6,57.1,"0"
"D","Carrot",21.6,59.6,46.9,"0"
"A","Potato",61.2,135,123,"0"
"A","Onion",4.5,11.5,40,"1"
"A","Carrot",1.8,53.8,53.8,"1"
"B","Potato",97.4,202.4,167.4,"0"
"B","Yam",6,12,15,"0"
"B","Onion",25.4,10.7,37.1,"0"
"B","Tomato",57.1,137,99.9,"0"
"B","Carrot",45.3,97.1,77,"1"
"C","Onion",13,28,23.8,"1"
"C","Tomato",82.3,109.9,92.1,"0"
"D","Potato",6.4,153.4,166.6,"1"
"D","Yam",0,1,10,"1"
"D","Onion",16.5,29,32.5,"1"
"D","Tomato",95.1,101,88.2,"0"
"D","Carrot",26.7,85.6,80.5,"1"
"A","Yam",0,8,9,"1"
"A","Onion",5,43.6,43.1,"1"
"A","Tomato",4,102.4,139.2,"1"
"A","Carrot",0.9,79,79.9,"1"
"B","Potato",29.8,193,261.6,"0"
"B","Onion",18.5,61.5,68.4,"0"
"B","Carrot",16.2,99.6,128.7,"1"
"C","Potato",0,100,120.2,"1"
"C","Yam",0,2,4,"1"
"C","Onion",2,32,43.5,"1"
"C","Tomato",30.9,57.1,109.9,"0"
"C","Carrot",3.6,40.3,70.2,"1"
"D","Potato",0,169,182.4,"1"
"D","Yam",0,3,3,"1"
"D","Onion",0.8,17.9,34.6,"1"
"D","Tomato",61.2,82.1,116,"0"
"D","Carrot",6.6,79.2,100.1,"1"
"A","Potato",2,113.6,120.8,"1"
"A","Yam",0,8,8,"1"
"A","Onion",10.2,41.1,35.9,"1"
"A","Tomato",11.3,91.6,84.3,"0"
"A","Carrot",39.5,98.6,60,"0"
"B","Potato",24.8,152.4,157.4,"1"
"B","Yam",1,8,8,"0"
"B","Carrot",24,94.6,86.8,"1"
"C","Potato",4,132.8,129.8,"1"
"C","Yam",0,6,6,"1"
"C","Onion",2.1,33.5,33.4,"1"
"C","Tomato",13.4,85.4,104.3,"1"
"C","Carrot",15.6,78.8,67.7,"1"
"D","Carrot",116.8,192.3,82.1,"0"
"A","Potato",15.6,153,139.4,"0"
"A","Yam",0,6,6,"1"
"A","Onion",30.6,42.4,22,"0"
"A","Carrot",76.9,87.8,50.4,"0"
"B","Potato",43,204,188.8,"0"
"B","Yam",1,12,12,"0"
"B","Onion",35.8,58.1,33.6,"0"
"B","Tomato",26.1,108.4,111,"0"
"B","Carrot",34.2,100.3,90.1,"0"
"C","Yam",0,6,7,"1"
"C","Onion",4.1,31.9,29.9,"1"
"C","Tomato",0,53.2,66.6,"1"
"C","Carrot",26,82.4,73.6,"1"
"D","Potato",13.2,0,188.6,"0"
"D","Yam",0,0,8,"1"
"D","Onion",0.8,0,35.4,"1"
"D","Tomato",24.1,0,97.4,"0"
"D","Carrot",21.9,0,94.9,"1"
"A","Potato",26,135,124.6,"0"
"A","Yam",1,9,8,"0"
"A","Tomato",93.5,119.1,73.9,"0"
"A","Carrot",62.7,57.6,71.8,"1"
"B","Potato",50.6,184,178.4,"0"
"B","Onion",55.3,54.3,34.8,"0"
"B","Tomato",59.9,140,106.9,"0"
"B","Carrot",66.2,110.3,78.3,"0"
"C","Yam",0,8,8,"1"
"C","Onion",16.3,36.1,23.9,"0"
"C","Tomato",20.6,105.2,84.6,"1"
"C","Carrot",40.5,75.7,61.2,"0"
"D","Carrot",113.7,159.7,67.9,"0"
"A","Yam",10,13,4,"0"
"A","Onion",66.7,32.9,24.5,"0"
"A","Tomato",109.3,93.5,79.1,"0"
"A","Carrot",62.7,54,57.2,"1"
"B","Potato",111.8,231,174.8,"0"
"B","Yam",4,18,15,"0"
"B","Tomato",73.3,131.3,119.3,"0"
"B","Carrot",106.1,126.4,86.5,"0"
"C","Yam",8,15,7,"0"
"C","Onion",0.8,17.2,32.7,"1"
"C","Tomato",50.7,114.6,84.5,"1"
"C","Carrot",61.1,81.4,62,"0"
"D","Yam",0,0,4,"1"
"D","Tomato",111.4,-0.7,64.5,"0"
"D","Carrot",43.5,0,70.2,"1"
"A","Yam",12,10,8,"0"
"A","Onion",42.2,16.4,40.9,"0"
"A","Tomato",105.7,63.6,67.9,"0"
"B","Potato",123,133.4,122.2,"0"
"B","Yam",10,10,4,"0"
"B","Tomato",85.6,125.4,114.5,"0"
"B","Carrot",97.2,44.4,54.5,"0"
"C","Potato",78.2,73.6,115.4,"0"
"C","Onion",0.8,31.8,33.3,"1"
"C","Tomato",84.1,126.4,93,"1"
"C","Carrot",38.7,25.3,48.5,"0"
"D","Yam",4,8,4,"0"
"D","Onion",22.5,34.7,33.2,"0"
"D","Tomato",83.4,50.7,79.4,"1"
"D","Carrot",46.8,34.8,31.5,"0"
"A","Yam",5,6,13,"0"
"A","Onion",36.7,33.9,39.4,"0"
"A","Tomato",99.8,84,89.9,"0"
"A","Carrot",9.3,11.1,38.7,"0"
"B","Potato",156.6,145.6,112,"0"
"B","Yam",6,12,16,"0"
"B","Tomato",96.3,128,118,"1"
"B","Carrot",42.9,-1.2,53.1,"0"
"C","Potato",58,79,103.2,"0"
"C","Yam",4,7,4,"0"
"C","Onion",9.1,34.5,26.2,"1"
"C","Tomato",44.1,35.5,76.2,"1"
"D","Yam",4,8,8,"0"
"D","Tomato",76.3,90.1,97.9,"1"
"D","Carrot",21.6,18.9,44.1,"1"
"A","Potato",28.8,60,98.2,"1"
"A","Yam",8,11,9,"0"
"A","Onion",25.7,24.9,35.9,"0"
"A","Tomato",92.4,87.7,96.5,"1"
"A","Carrot",1.2,32.7,40.8,"1"
"B","Potato",126,87.6,120,"0"
"B","Yam",9,10,7,"0"
"B","Onion",8.1,24.3,60.4,"0"
"B","Tomato",84.6,109.7,128.4,"1"
"C","Potato",70.6,96.8,84.2,"0"
"C","Onion",14.3,40.1,35.4,"1"
"C","Tomato",70.5,102,75.6,"1"
"C","Carrot",2.7,12.8,29,"1"
"D","Yam",8,11,8,"0"
"D","Onion",5.8,38.2,43.3,"1"
"D","Tomato",91,118.6,105.3,"1"
"D","Carrot",1.2,12.8,34.4,"1"
"A","Potato",45.4,77.8,61.2,"0"
"A","Tomato",109.4,70.1,53.1,"1"
"A","Carrot",28.1,59.2,32.3,"0"
"B","Potato",111.6,64.4,80.8,"0"
"B","Onion",28.8,54.6,34.9,"0"
"B","Tomato",94.6,108.4,99.8,"0"
"B","Carrot",34.5,56.2,44.8,"0"
"C","Potato",57.8,69.4,85,"0"
"C","Yam",19,11,6,"0"
"C","Onion",31.8,49.4,32.9,"0"
"C","Tomato",49.4,66.9,88.7,"0"
"C","Carrot",6.6,38,35.3,"0"
"D","Yam",3,0,5,"0"
"D","Onion",22.8,39.9,22.9,"0"
"D","Tomato",54.2,33.4,70.9,"0"
"D","Carrot",14.4,43.4,30.2,"0"
"A","Potato",87.6,106.8,64.6,"0"
"A","Yam",10,8,5,"0"
"A","Onion",64.6,31.5,19.2,"0"
"A","Carrot",39.5,42,30.6,"0"
"B","Yam",17,4,4,"0"
"B","Tomato",101.7,125.4,118.3,"0"
"B","Carrot",40.2,57,52.1,"0"
"C","Potato",99.4,99.6,59,"0"
"C","Yam",15,0,4,"0"
"C","Onion",49.4,45.9,28.8,"0"
"C","Tomato",92.1,103.8,61.1,"0"
"C","Carrot",23.7,43.2,26.1,"0"
"D","Potato",68,126,78.6,"0"
"D","Onion",29.3,40.6,35.2,"1"
"D","Carrot",32.1,54.6,36.9,"0"
"A","Potato",144.8,106,50.8,"0"
"A","Onion",51.9,20.8,34,"0"
"A","Tomato",79.9,4.3,57.1,"0"
"A","Carrot",73.4,54.3,20.4,"0"
"B","Potato",161.6,133,105.6,"0"
"B","Yam",14.1,5.1,8,"0"
"B","Onion",77.4,59.6,30.7,"0"
"B","Tomato",51.5,41.7,91.9,"0"
"C","Potato",113.4,95,82,"0"
"C","Yam",12,0,3,"0"
"C","Onion",23,4.3,31.2,"1"
"C","Tomato",43.7,32.1,80.5,"0"
"C","Carrot",32.4,43.9,35.2,"0"
"D","Potato",131,135.6,73.6,"0"
"D","Yam",8.1,9.1,7,"0"
"D","Tomato",63.1,50.4,75.4,"0"
"D","Carrot",45.9,41.9,28.1,"0"
"A","Yam",21.2,3,4.1,"0"
"A","Onion",27.3,4,29.6,"0"
"A","Carrot",69.1,21.2,25.5,"0"
"B","Potato",151,77,88.6,"0"
"B","Tomato",18,64.9,99.1,"0"
"B","Carrot",26.1,43.2,62.4,"0"
"C","Yam",13,3.1,2.1,"1"
"C","Onion",20.1,20.6,23.5,"0"
"C","Tomato",38.7,75.9,80.9,"1"
"C","Carrot",38.7,37.8,31.5,"0"
"D","Potato",162,100.6,69.6,"0"
"D","Yam",4,3,7.1,"1"
"D","Onion",23.5,0,30.1,"1"
"D","Tomato",43.4,44.7,64.4,"0"
"D","Carrot",32.7,19.2,32.4,"0"
"A","Potato",122.8,119.2,131.4,"0"
"A","Yam",18,2,5.2,"1"
"A","Onion",11.2,21,38.1,"0"
"A","Tomato",103.1,91.8,63.5,"0"
"B","Potato",108.2,134,180.2,"0"
"B","Yam",11,2,8.2,"1"
"B","Onion",47.7,44.9,45.5,"0"
"B","Tomato",34.3,122.8,106.5,"0"
"C","Yam",12,-1,2,"1"
"C","Onion",19.8,29.1,29.9,"0"
"C","Tomato",17.5,31.1,52.3,"1"
"C","Carrot",12.6,19.6,45.7,"0"
"D","Potato",120.6,131.8,176.2,"0"
"D","Yam",0,3,7,"1"
"D","Onion",14.3,24.6,33.8,"0"
"D","Tomato",65.6,99.7,78.2,"1"
"D","Carrot",28.8,35.1,39,"1"
"A","Potato",12.8,-5.8,104.2,"0"
"A","Yam",16,8,10,"1"
"A","Onion",6,21.7,26.9,"1"
"A","Carrot",22.8,13,40.9,"0"
"B","Yam",9,10,12,"1"
"B","Onion",19.5,19.7,48.4,"0"
"B","Tomato",81.9,142.9,96,"0"
"B","Carrot",0,53.2,66.5,"1"
"C","Potato",11.4,27.6,98.6,"0"
"C","Yam",3,-5,4,"1"
"C","Onion",0.8,7.8,26.8,"1"
"C","Tomato",49.9,108.5,76.1,"1"
"D","Potato",19.2,29.8,137,"0"
"D","Yam",0,8,8,"1"
"D","Onion",0.5,8.2,24.1,"1"
"D","Carrot",36.3,51.5,46.8,"0"
"A","Potato",76,196.8,134.6,"0"
"A","Onion",0,10.8,17.9,"1"
"A","Tomato",104.1,66.3,82.5,"0"
"B","Potato",68.8,218.6,189.4,"0"
"B","Yam",3,5.5,11.5,"1"
"B","Onion",10.1,23.7,33.1,"0"
"B","Tomato",85.5,134.2,131.3,"1"
"B","Carrot",30.6,97.4,66.8,"0"
"C","Potato",57.6,153,106.8,"0"
"C","Yam",0,2.3,5.3,"1"
"C","Onion",1.6,13.1,12.3,"1"
"C","Tomato",63,96.3,83.2,"1"
"C","Carrot",21.3,50.6,40.7,"0"
"D","Potato",38.2,220,201,"0"
"D","Yam",0,9.1,9.1,"1"
"D","Onion",0,9.9,10.4,"1"
"D","Tomato",55.3,42.7,96.2,"1"
"D","Carrot",29.7,38.1,44.7,"0"
"A","Potato",91,137.2,122.2,"0"
"A","Yam",3,2.2,9.4,"1"
"A","Onion",0,4,4,"1"
"A","Tomato",51.7,12.3,64.7,"0"
"A","Carrot",44.9,50.1,31.9,"0"
"B","Potato",103.8,208,174,"0"
"B","Yam",7.2,11.3,7.1,"0"
"B","Onion",6.5,16.8,20.4,"0"
"B","Tomato",67.9,82.6,101.6,"1"
"B","Carrot",64.4,85.7,53.9,"0"
"C","Potato",99.8,154.8,114.6,"0"
"C","Yam",1,7,6,"1"
"C","Onion",0,3,4.6,"1"
"C","Tomato",20.8,35.1,77.3,"1"
"D","Potato",251.6,373.4,162,"0"
"D","Yam",14.1,27.1,13,"0"
"D","Onion",14.8,26.5,11.7,"0"
"D","Tomato",76.4,107.2,86.8,"0"
"D","Carrot",71.1,94.1,52.7,"0"
"A","Yam",10,11,4,"1"
"A","Onion",0,20.6,20.6,"1"
"A","Carrot",49,40.8,36.7,"0"
"B","Potato",115.6,195.6,183.8,"0"
"B","Yam",9.4,16.4,14.2,"0"
"B","Onion",4.5,15,17,"1"
"B","Tomato",5.6,57.1,119.4,"1"
"B","Carrot",52.4,50.4,62.4,"0"
"C","Yam",7,7,1,"1"
"C","Onion",1.8,14.5,12.7,"1"
"C","Carrot",36.9,51.2,43.7,"0"
"D","Yam",21,14,7.1,"1"
"D","Tomato",90.1,90.1,76.4,"0"
"A","Potato",171.8,125,92,"0"
"A","Yam",9,10,11,"1"
"A","Onion",8.6,24.5,15.9,"1"
"A","Tomato",15.6,37.8,72.8,"0"
"A","Carrot",24.8,9.5,34.6,"0"
"B","Potato",149.8,199,164.8,"0"
"B","Yam",5.2,8,12.2,"0"
"B","Onion",4.5,21.2,21.2,"1"
"B","Tomato",49.3,135.5,93.2,"1"
"B","Carrot",33.6,46.4,65.2,"0"
"C","Potato",156.6,109,88.2,"0"
"C","Yam",15.1,9.1,1,"0"
"C","Onion",4.6,14.4,11.6,"1"
"C","Tomato",75.8,104.7,68.9,"0"
"C","Carrot",34.9,24,26,"0"
"D","Potato",152,186,161.2,"0"
"D","Yam",9,0,12,"1"
"D","Onion",0.8,0,13.7,"1"
"D","Tomato",13.1,0,77.7,"1"
"D","Carrot",23.4,24,34.2,"0"
"A","Yam",8.1,8.3,9.2,"0"
"A","Onion",26.8,27,8.8,"1"
"A","Tomato",46.3,79.2,48.5,"0"
"A","Carrot",16.8,29.8,37.8,"0"
"B","Potato",189.6,170.6,132.8,"0"
"B","Yam",5,12,12.2,"1"
"B","Onion",4.5,21.4,21.4,"1"
"B","Tomato",83,131.8,98.8,"1"
"B","Carrot",15.6,33.9,51.9,"0"
"C","Potato",148,101.6,111.2,"0"
"C","Yam",14,6.2,7.3,"1"
"C","Onion",0,4.4,9,"1"
"C","Tomato",65.7,60.6,70.7,"0"
"C","Carrot",9.7,14.3,39.5,"0"
"D","Yam",18.1,15.1,6,"0"
"D","Onion",0,13.9,14.7,"1"
"D","Tomato",44.8,91.4,59.7,"0"
"D","Carrot",16.8,33.2,39.8,"0"
"A","Potato",144,34,61.2,"0"
"A","Yam",7.4,9.3,10,"0"
"A","Onion",33.8,23.3,16.3,"0"
"A","Tomato",73.1,87.2,60.4,"0"
"A","Carrot",20.4,47.2,43.6,"0"
"B","Onion",8.5,26.4,22.4,"0"
"B","Tomato",101.9,118,99.1,"1"
"C","Potato",120.2,34.6,62.4,"0"
"C","Yam",13.2,2.2,3,"0"
"C","Onion",6.5,15.6,9.1,"0"
"C","Tomato",111.6,102.9,58.4,"0"
"C","Carrot",15.2,57.9,52.4,"1"
"D","Potato",240.4,121.8,54.4,"0"
"D","Yam",27.2,15.2,6.1,"0"
"D","Tomato",152.7,167.8,59.9,"0"
"D","Carrot",82.4,118.3,52.7,"0"
"A","Potato",84,76.4,137.4,"1"
"A","Onion",3,15,45.8,"1"
"A","Tomato",29.9,72.7,117.3,"0"
"A","Carrot",0.8,32.4,54,"1"
"B","Potato",185.8,146,151.6,"0"
"B","Yam",19.5,16.2,8,"0"
"B","Onion",4.5,27.6,31.6,"1"
"B","Tomato",46.8,94.5,149.6,"1"
"B","Carrot",11.4,99.3,109.7,"0"
"C","Potato",24.6,29,125.6,"0"
"C","Yam",3.3,2.2,12.1,"1"
"C","Onion",0,17.2,23.7,"1"
"C","Tomato",60.9,42.2,94.3,"1"
"C","Carrot",0.8,39.6,54,"1"
"D","Potato",91.2,18.4,167.6,"0"
"D","Yam",20,12,19.2,"1"
"D","Onion",27.2,27.2,20.3,"0"
"D","Tomato",115.9,105.4,145.7,"0"
"D","Carrot",92.8,85.7,78.5,"0"
"A","Potato",0,5.8,89.8,"1"
"A","Yam",5.2,16.2,17.3,"0"
"A","Onion",0,17.3,20.3,"1"
"A","Tomato",1.4,72.4,100.9,"1"
"A","Carrot",0,53.5,54.3,"1"
"B","Potato",56.4,7,136.4,"0"
"B","Yam",18.4,17.2,18.3,"0"
"B","Tomato",75.5,136.2,107.5,"1"
"B","Carrot",0,89.4,102,"1"
"C","Potato",0,12.6,37.2,"1"
"C","Yam",2.2,8.2,9.3,"1"
"C","Onion",1.6,19.8,18.2,"1"
"C","Tomato",80.9,101.1,81.1,"1"
"C","Carrot",-0.8,55.5,57.1,"1"
"D","Potato",2,0,92.2,"1"
"D","Yam",5,0,15,"1"
"D","Onion",1,0,26.2,"1"
"D","Tomato",11.2,0,106.2,"1"
"D","Carrot",0,0,92.8,"1"
"A","Potato",0,10.4,10.4,"1"
"A","Yam",6.1,13,12.1,"0"
"A","Tomato",49,104.7,57.1,"1"
"A","Carrot",0,27.7,27.7,"1"
"B","Potato",33.6,46.8,71.6,"1"
"B","Onion",11.1,37.5,32.8,"0"
"B","Tomato",118.5,142.3,99.3,"1"
"B","Carrot",19.6,108.9,89.3,"0"
"C","Potato",16.4,87.6,72.2,"0"
"C","Yam",0,6,8.2,"1"
"C","Onion",4.6,14,12.1,"0"
"D","Potato",0,30.6,33.4,"1"
"D","Yam",10,13.1,8.1,"1"
"D","Onion",2,23.6,23.6,"1"
"D","Tomato",0,108.3,120.2,"1"
"D","Carrot",16.9,76.9,61.6,"0"
"A","Yam",11.5,10.4,5,"0"
"A","Tomato",114.2,119.7,54.5,"0"
"B","Potato",80.4,150.2,103.4,"0"
"B","Yam",14,0.7,8.1,"1"
"B","Onion",2.2,32.1,41,"1"
"B","Tomato",97.7,66.5,86.6,"0"
"B","Carrot",43.2,104.4,80.8,"0"
"C","Yam",1,7,6,"1"
"C","Onion",13.8,23.5,14.3,"0"
"C","Tomato",49.6,101.9,66.8,"0"
"C","Carrot",24,80,71.4,"1"
"D","Potato",174,248.2,74.2,"0"
"D","Yam",34.1,28.2,4.1,"0"
"D","Onion",27.6,47.4,21.8,"0"
"D","Tomato",69,194,126.5,"0"
"D","Carrot",128.7,170.7,58.9,"0"
"A","Potato",199.6,212.2,51.4,"0"
"A","Yam",35.6,29.2,5.1,"0"
"A","Tomato",158,102.7,59.6,"0"
"B","Potato",126.2,116.2,70.4,"0"
"B","Yam",16.1,15.2,13.1,"0"
"B","Tomato",136.6,138.3,100.8,"0"
"B","Carrot",77.2,108.1,72.9,"0"
"C","Potato",136.8,148.8,66.8,"0"
"C","Yam",11.2,19.4,9.2,"0"
"C","Tomato",183.1,215,82.2,"0"
"C","Carrot",108.3,141.2,56.9,"0"
"D","Potato",247.8,153.8,80,"0"
"D","Yam",29.1,3.1,8.1,"0"
"D","Onion",32.8,25.8,20.6,"0"
"D","Tomato",117.5,112.8,64.3,"0"
"A","Potato",151.2,0,48.4,"0"
"A","Tomato",114.7,-1.5,41.8,"0"
"A","Carrot",93.4,0,37,"0"
"B","Potato",129.2,84.2,83,"0"
"B","Onion",25.5,37,32.4,"0"
"B","Tomato",118.9,80.8,102.8,"0"
"B","Carrot",117.6,106.4,66,"0"
"C","Potato",83,-2,55.8,"0"
"C","Yam",5.1,0,6.1,"0"
"C","Onion",10,-1,18.5,"1"
"C","Tomato",109.1,-6.4,69.1,"0"
"D","Potato",184.6,15,80.2,"0"
"D","Onion",34.2,19.9,18.5,"0"
"D","Tomato",168.1,117.5,67.6,"0"
"D","Carrot",260.4,123.4,48.9,"0"
"A","Yam",32.5,8.3,6.1,"0"
"A","Tomato",94.3,27,47.4,"0"
"A","Carrot",78.5,79.2,95.3,"0"
"B","Potato",159,146.8,118,"0"
"B","Yam",16.2,13.3,12.2,"0"
"C","Potato",123,102,64,"0"
"C","Onion",4,11.4,18.5,"1"
"C","Tomato",54.4,10.3,65.7,"0"
"D","Potato",92.8,-9,83.8,"0"
"D","Onion",37.2,32.2,29.2,"0"
"D","Tomato",257,146.3,57.4,"0"
"D","Carrot",240.7,89.2,111.3,"0"
"A","Potato",121.4,21.8,94.6,"0"
"A","Yam",19.2,2.2,15.5,"0"
"A","Tomato",99.5,90.9,86.4,"0"
"A","Carrot",67.2,108.6,121.1,"0"
"B","Potato",149,85,95,"0"
"B","Yam",24.3,26.6,18.5,"0"
"B","Onion",51.8,59.1,43.5,"0"
"B","Tomato",194.6,166.6,96.5,"0"
"C","Potato",100,48.4,71.4,"0"
"C","Yam",19,7,7.4,"1"
"C","Onion",0,22.8,26.8,"1"
"C","Tomato",84.2,106.6,75.4,"1"
"C","Carrot",70.3,117.7,104.4,"0"
"D","Potato",62,66.6,97.4,"0"
"D","Yam",13,0,17.5,"1"
"D","Onion",11,0,26.2,"1"
"D","Tomato",177.7,5.6,85.6,"0"
"D","Carrot",85.3,-7,148.4,"0"
"A","Potato",81,12.6,53,"0"
"A","Yam",13,6.4,12.6,"1"
"A","Onion",15,27.3,21.8,"0"
"A","Carrot",67.3,83.6,84.7,"0"
"B","Yam",19.2,0,5.1,"0"
"B","Onion",11.8,-1.1,38.9,"1"
"C","Potato",46,2.8,57.8,"0"
"C","Yam",33.4,16.4,2,"0"
"C","Onion",11.9,27.1,15.2,"0"
"C","Tomato",92.9,67.9,59.2,"1"
"C","Carrot",84.4,90.6,76.5,"0"
"D","Potato",36.8,48.2,74.2,"0"
"D","Yam",15.2,10.4,8.2,"0"
"D","Onion",11,35.2,35.2,"1"
"D","Carrot",65.4,88.8,109.9,"0"
"A","Yam",44,37.1,6.1,"0"
"A","Onion",63,66.4,19.5,"0"
"A","Carrot",180.4,186.5,73.4,"0"
"B","Potato",90.4,137,91.8,"0"
"B","Yam",23.2,21.5,18.5,"0"
"B","Onion",13.2,40.5,40.1,"0"
"B","Tomato",92.3,82.2,100.7,"0"
"B","Carrot",36.2,107.7,117.4,"0"
"C","Potato",47.6,61,60.4,"0"
"C","Yam",26.2,3.3,10.5,"0"
"C","Onion",17.6,28.5,22.8,"1"
"C","Carrot",115,92.7,63.3,"0"
"D","Potato",99.2,141.4,79,"0"
"D","Yam",30.2,25.4,10.4,"0"
"D","Tomato",214.1,110.7,65.2,"0"
"D","Carrot",193.8,227.7,99.3,"0"
"A","Potato",26.4,-9.8,126.8,"0"
"A","Onion",23.6,0,39.4,"0"
"A","Tomato",25.6,0,102,"0"
"B","Potato",12.8,65,143.6,"0"
"B","Yam",17.1,10.6,16.7,"0"
"B","Onion",14.8,51.7,50.1,"0"
"B","Tomato",19,38.8,113.5,"0"
"B","Carrot",6.6,139.2,168.8,"0"
"C","Potato",37.6,82.6,92.6,"0"
"C","Yam",11,2.2,17.4,"1"
"C","Tomato",98,75,90.3,"0"
"C","Carrot",128.5,100.8,89.7,"0"
"D","Potato",92.4,89.6,97.2,"0"
"D","Yam",11.2,6.2,25.2,"0"
"D","Onion",31.8,29.7,47.2,"0"
"D","Tomato",105.2,9.4,118.3,"0"
"A","Potato",3.2,11,34.2,"1"
"A","Onion",10.7,11,23.9,"0"
"A","Tomato",3,29.2,52.5,"1"
"B","Potato",0,49.2,62,"1"
"B","Onion",20.8,35.2,29.2,"0"
"B","Tomato",18.8,89.9,90.1,"0"
"B","Carrot",4,109.6,112.2,"1"
